id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
1018,7.556066625702416e-07,2.0901779611787706e-05,3.677397114959511e-06,3.320535289102027e-07,1.46298390626505e-07,4.877126150750844e-08,1.0036083328414489e-07,9.270434524934137e-07,8.997613260658507e-09,1.8094313881533e-07,1.1705267554998855e-05,3.5438115139468067e-06,5.415946587578722e-07,6.729926854419909e-05,9.381111165856511e-07,7.744875614433812e-08,2.0529117487277404e-08,1.5005085611594056e-08,8.582081258712314e-07,3.9030582582758704e-05,2.529293225669322e-07,4.842973938124588e-06,6.134679844327282e-08,1.6455349359638337e-08,8.080137129017247e-07,1.6572816542364877e-06,1.9455188280563992e-06,5.61673745836948e-09,1.4688309441029826e-07,1.2162449811756253e-08,3.079459727750605e-05,2.6495583428443893e-08,3.227764998732322e-08,1.7510203588276765e-07,1.5821916550965326e-08,4.764431599360496e-07,3.675718992297929e-08,1.286686648461636e-10,5.131343239446554e-09,2.9727157583571214e-10,1.2312631009484737e-09,3.3589745312711827e-07,1.917420364671142e-09,2.4490814475823253e-07,2.3174919365796953e-08,1.5066518835731281e-09,9.653490207079256e-07,7.033519048746508e-08,2.9473097710571392e-05,6.809851673547729e-06,4.842915318689359e-07,6.683842112908232e-10,1.5081461398811942e-06,0.00016131157723303904,1.471280684912602e-06,7.345266980685073e-08,2.8978024621940526e-05,4.8323753093149855e-09,4.546424578896562e-10,3.3001791152244025e-10,6.973104045371219e-07,1.3923174858028472e-07,4.629117342654245e-06,1.751717113201701e-08,2.0306652214750526e-08,4.514981739021225e-07,6.883880550263686e-08,3.795825353108684e-07,1.8192975256752931e-06,2.342909456667253e-07,5.389467327213906e-07,3.815680142100516e-08,1.664307519972211e-09,1.1836908995713277e-06,7.302853138084287e-08,2.990902776093451e-07,7.903710954597307e-09,2.006846659721148e-07,7.814324101574851e-09,5.23255450114108e-07,1.1310451121349168e-07,3.213798694709024e-08,1.82093184955318e-11,4.053009165565253e-08,9.850410520516944e-10,6.414317116451811e-06,0.00035546674987928966,4.579998521433967e-08,1.7876181549760788e-08,3.0089809745119725e-09,2.899626860954579e-08,3.311881340545534e-06,2.9456748638094635e-07,5.063114820202871e-08,2.3218941121981757e-07,6.081134866563949e-07,9.658261212674658e-08,4.5961075896702233e-07,0.9991972700321011
1020,2.724457876213806e-07,4.0345468599806716e-07,9.730014598258315e-09,1.5750980486295565e-05,3.5791227317799894e-07,1.0204386506320507e-05,1.567193301546853e-08,3.059870659524196e-07,3.7099870985016247e-07,3.5091668057165904e-07,4.0763369567367346e-05,1.8496826430170968e-09,7.715215181037942e-08,1.8192119855233002e-06,5.472143886594049e-06,4.897516801722962e-07,1.707959186774429e-05,2.0796118261972783e-08,3.295952048567137e-07,4.389364911865624e-06,4.279021112356067e-08,3.246835947603e-05,1.4914899145044484e-07,4.637100184944741e-10,3.152460155082091e-09,2.941327758081381e-08,0.0001087725758984709,1.460054371037828e-07,9.134878083743509e-08,2.53476009498901e-10,5.29170754803285e-10,3.5466835896231913e-06,1.762901901851196e-05,2.546215143397974e-06,9.980466228820449e-09,1.314870201281662e-06,5.687144015920826e-07,5.617872090082742e-11,1.1005145746834849e-07,1.9962048186797826e-08,7.357821855200936e-10,2.6700070823146896e-05,8.319850862415955e-06,1.8311515760637787e-08,8.210308487469489e-07,1.193032263243164e-07,0.0003775312320918982,1.570164462035216e-10,2.4597770209267164e-09,3.7977016050220896e-06,9.425325542414457e-06,8.053169537771879e-05,4.3098710798211867e-07,3.850027185076451e-06,1.4487997151248206e-06,2.021820489474707e-05,0.00278713355237665,1.1328958269328829e-09,2.137683099514519e-09,7.317243186766151e-08,9.192831859546623e-08,9.2240458650373e-08,9.948931398241967e-07,4.02356395861388e-06,0.0001687573199396982,2.807204272406807e-07,2.6726487739208487e-06,1.248987447960068e-10,0.00030826455459518134,5.6197220864269925e-05,2.333443857486281e-09,6.9619277784281726e-09,7.95505842982089e-07,1.6038889425743943e-09,4.6844116708367255e-05,7.839483749655713e-05,5.722386526555635e-09,0.00010731053223248916,5.6078718353985285e-05,1.5110509607922558e-06,4.3964146945621324e-07,1.8219117808213752e-08,3.1450340051226545e-09,0.995532786127362,2.9931061787853943e-06,2.259485494567069e-09,2.1142192588001185e-05,1.7514180756416567e-08,9.119912825395718e-06,1.8269354557402247e-08,6.11567729387044e-08,5.01210161336756e-07,1.8103632917137325e-07,3.6591516685223276e-08,5.973853575216416e-06,8.495032805673595e-09,2.9490007708881806e-09,6.973445066864833e-06,1.0334829764894286e-06
1022,1.892289845788418e-05,5.381750988096608e-07,1.8090052401478157e-05,3.262163449279882e-05,2.1602808621356004e-07,2.84976006599469e-07,6.5331660392244e-07,3.359448531230136e-08,1.1395024080481519e-08,2.9388089607528355e-07,1.8771869041446873e-06,2.6663679420567906e-08,1.2429479653350604e-08,4.310091787112915e-10,6.601737613499641e-09,1.0970944646121121e-07,2.581409121639188e-07,8.542548033052474e-08,1.919351652557629e-06,6.701888462254605e-06,1.0833372510245783e-06,1.4955779391350468e-08,4.878253764176572e-09,2.2672915423756353e-08,1.8262723120820529e-06,4.563718322599439e-09,1.0820153630673668e-06,0.00018073969931665942,4.7413610428544665e-07,6.486537853615541e-06,7.515060910645348e-05,9.763298662273332e-10,9.23544036105987e-06,3.251090815080273e-07,4.395903607728642e-05,6.019189517733024e-07,6.060776697819872e-08,3.094459637514564e-05,3.542994967760779e-07,5.621727345430348e-08,2.236212031945649e-05,7.711620391665031e-10,0.00016828833463928433,7.143990568926235e-07,1.592790950606247e-05,7.759233725659887e-09,1.3575793649447548e-11,1.430483467831025e-07,2.522552177521224e-10,2.193996186528353e-07,3.320512308156136e-07,8.913413432057236e-06,1.8875425832754402e-10,5.70806786920333e-10,4.9858230704494355e-06,0.0006430073157750538,7.3951749162811e-08,9.49818288799156e-08,1.9599878186913807e-05,1.2525196401270765e-05,2.50352662692188e-07,0.010383007826772407,3.42021350979887e-08,8.18873773280644e-07,5.944472612796653e-07,5.60975976103255e-08,7.618378838191101e-08,1.0609340028511876e-05,0.0009207917633387991,0.016278791008876622,4.261474618774606e-06,4.671807829397396e-06,1.991036407923223e-05,6.317422690157488e-05,1.7661482156315238e-10,1.7486646772091358e-07,7.156103363715624e-05,3.4876938588641704e-08,1.968247668817026e-08,4.487545182486007e-08,5.98577340313941e-09,1.877273942136634e-05,3.381115902785475e-05,3.2554905619469453e-09,1.575307140166911e-05,8.737554726071618e-06,1.7222023356665115e-06,5.9981482246320854e-06,1.971014776697112e-09,4.745083616478983e-06,0.9708169886814015,4.783443194525527e-09,4.528880750924553e-09,4.7391820644102e-09,6.961530319208691e-08,2.099808823367074e-08,1.7315610335232782e-06,3.823182738819604e-09,4.4757824745408153e-07
1026,1.0631812630357034e-10,9.289292064784218e-10,5.6611063084540946e-11,3.7046903897345726e-10,2.864614708179004e-08,2.2805436933515483e-10,2.128860200579102e-12,6.921438965146546e-10,2.7649539689174874e-12,3.329296616721412e-09,3.5897795857626294e-05,4.43837586399699e-12,2.2195256551885587e-08,1.782160616611111e-07,1.428540120268667e-09,9.733247994273348e-10,7.492064055908597e-08,1.2513256095211065e-13,7.955333267128237e-10,5.306161517582118e-10,4.468099056367587e-08,4.870066854440339e-08,8.0485650708939e-08,2.2224123041567044e-08,1.1102596765943377e-12,3.270952284909499e-11,1.2821393229061183e-08,3.1901692161136565e-10,2.164048823659912e-08,8.384310219437246e-07,3.731120371969103e-12,4.0532763668925934e-07,1.855426924634137e-07,5.708463068916264e-09,4.586669651003589e-12,3.2247139630331814e-07,9.051592255820134e-15,6.512542248551169e-15,3.5741407384796742e-12,2.3021827922375588e-11,8.578638307810805e-16,2.9485927378182413e-13,4.047129822842166e-10,9.401865218213361e-14,6.889275862781584e-07,2.9289296623735985e-13,4.5811015146042703e-05,8.475532798483482e-18,1.987813498051022e-13,3.7758145668171805e-09,1.9272329538401352e-11,3.181332422934699e-07,5.569023149828011e-10,1.7258623311745507e-07,3.0778901067231964e-06,0.0003630551354827433,9.747144983285763e-06,7.563552065506577e-16,6.941679694918499e-16,2.483723109128117e-15,1.6297012401255689e-10,4.5179654677348976e-10,9.257982594365155e-10,1.4556635033801707e-12,0.9995135486210207,2.376051385377462e-07,2.718551546338586e-08,1.3667998773135147e-13,7.844705857127104e-09,4.0241439459442536e-08,2.5203724884896594e-08,1.5193372610207865e-12,7.648781440835805e-09,1.4620074573377482e-13,1.890464733957761e-05,5.007949053673899e-07,5.809469443285662e-15,3.9239281604774355e-11,2.572022405397172e-07,7.07934888887244e-08,5.6078429286966235e-08,1.0037238267398399e-08,1.060863545703071e-13,2.5421443833537067e-08,7.601457158167688e-08,1.2470329533607384e-13,4.548751526434917e-13,3.324638594858638e-14,2.4975990019402126e-06,9.116203677450561e-15,5.864960317052349e-09,6.179690998203101e-10,6.2341570245066e-09,6.0973157989354e-07,1.6819614608923332e-12,6.587660026119011e-15,2.7147992416561977e-10,4.780888228010311e-09,2.002738579236195e-06
1028,3.1420117002593295e-09,1.0264835171985094e-09,6.875397146463623e-08,1.6035290129794979e-07,1.0196094573805101e-09,1.7939589021973496e-08,1.1590747554315377e-05,1.7419593797782075e-11,6.935708011859013e-08,4.2770988161267315e-09,2.4395259986463743e-11,3.5792811298440084e-11,6.994344423902972e-10,2.851137938944306e-11,1.374370575094826e-07,2.47250038722857e-09,1.4374091984561289e-09,6.443354266399713e-08,4.3609538495418013e-10,3.3339979252904728e-06,1.579033235150515e-08,4.696854209176085e-13,2.386512542544542e-10,7.45592813398014e-12,2.3640362112758127e-09,2.086219742198916e-10,8.351392334240065e-07,1.8456568774343858e-07,3.2569124944484984e-12,2.6746623503710353e-12,4.219260971011884e-12,2.3643981891078123e-09,1.3935297061039226e-08,3.045579349538651e-09,3.205185914750597e-09,1.4763777361584335e-10,1.1258591568240641e-05,5.10389289533708e-07,1.159690096042555e-07,2.3308654869465673e-10,1.8773574818156828e-06,2.5825495629108602e-08,1.5642676209389965e-08,6.252638658180405e-07,7.014125598592314e-10,2.3871695656971223e-06,6.3175068530674474e-12,4.175441804911547e-06,4.3167471517388424e-11,4.978699784822437e-11,1.5514447333660064e-06,1.0082240870490492e-08,9.838055845498811e-11,1.4706676949361054e-11,8.918010705199824e-10,6.16921354917127e-07,1.1872645882096665e-11,5.9121042047019226e-08,1.1971967313753946e-05,0.0004680141582996831,4.272687125309769e-08,9.337059254648369e-09,8.789685165428364e-11,5.7620836787939654e-05,5.757431597821717e-13,1.7323425209336244e-08,1.4431400879969375e-11,5.200935683999233e-07,1.6287794870635584e-08,9.058645339469463e-06,1.0930370793349044e-09,4.006041915096336e-06,2.013248883999943e-07,2.039329142338056e-09,5.768051297171968e-13,2.5088081802389736e-10,2.894570619834438e-06,2.6245971219827516e-08,4.857518431275247e-07,5.905021948291196e-07,3.3865761246296577e-09,6.42184718943783e-10,0.9994010472982299,3.1063630452362207e-09,1.8020257658595458e-06,7.582865450034038e-08,2.165848400496538e-09,7.653437936472282e-07,2.9757794968596583e-12,1.105579625797174e-07,2.43505444698878e-07,5.3678050756195567e-11,6.169544484387889e-11,6.789289509619345e-12,6.164082793405812e-07,4.994588544628084e-08,5.02521840217064e-08,1.7373615311852023e-10,3.550807028637404e-12
1029,5.098187167496617e-05,2.0345013635474134e-05,2.8771974227746507e-07,1.0111159233452792e-05,0.0003322384039145245,2.350059683209257e-06,7.191226712392659e-05,0.0003272131894610719,0.0004815148017905541,4.106049464392744e-05,3.472163837028389e-06,0.9910946516564084,0.00023253635000802445,3.3461817431293414e-05,0.0003205088461417313,2.650455897435864e-05,5.152754300239013e-05,0.0009579391954807276,0.00019815723477749526,1.1315476234063211e-05,2.184403401518835e-05,2.3890164127358296e-08,1.7799995972819087e-05,6.927403156335054e-07,3.4279758519076303e-06,7.095378350156074e-07,6.965231335425596e-07,2.0239093153496852e-08,5.11051449441379e-07,1.945642093419018e-07,1.3789522752842245e-06,7.1790439037946465e-09,1.8840775622882955e-06,8.342776077749935e-05,6.34511241473795e-10,0.00031555766956383564,7.912859442852116e-08,2.2309251328329573e-08,3.6575670696883463e-08,1.7945924777285105e-09,2.1354712161321424e-08,1.4034391720321953e-07,1.4672327498580221e-08,4.0576665161028696e-07,3.345790922754152e-05,1.3538547184042319e-08,2.3357111963253554e-06,5.501203956389084e-08,1.7143416848428003e-05,0.0009127944460040001,1.663712696680481e-08,3.5043439584607505e-08,4.812582306357991e-06,1.2484617336606875e-05,2.78186558937876e-05,2.9096441945535137e-06,1.3082920494681423e-06,7.788875101723096e-07,1.1926368445766463e-07,1.1527246344825117e-07,1.0784662393465877e-05,6.374980551107622e-08,0.00034205440296877695,1.7247512688563135e-06,6.901905182803547e-07,1.583855405899517e-05,6.461497895506888e-07,1.695124961145644e-08,4.777857429942227e-07,3.2330402106197954e-06,7.694423585492498e-07,2.4568691661505058e-06,3.222255160431618e-09,0.0001352701173243577,6.245875079589048e-06,1.0889552786639781e-05,3.919408466090374e-08,1.9038774271454676e-06,2.062352700510209e-06,7.970294960502617e-05,0.00040955938427364176,8.739099027937841e-09,2.477571673630336e-09,1.1467660853284591e-06,3.547455314873357e-07,7.910629307731405e-07,8.561240425530707e-05,5.751585704706063e-09,5.768907068776296e-07,5.6080287441529277e-05,4.776287369523011e-07,0.0003641746102714402,0.0001013689198533644,0.001861277160398865,3.0412917750057974e-06,0.0007485958788923116,3.3917606512613194e-09,3.381603676793344e-07,1.8523233108695675e-05
1033,1.0956501501779796e-06,3.050997539140077e-05,2.851497584786508e-05,0.00034719982603432424,4.769223637846315e-06,2.431008744390967e-06,0.0002802501896571712,1.1974853896633116e-05,1.2420488091062165e-06,3.4420544622221105e-06,5.595678834871325e-05,1.1209156307016481e-05,4.260545843177279e-05,1.9168606481091808e-05,8.6145794659012e-07,8.768883464266242e-05,5.650796504858124e-08,2.4536779852931872e-05,3.142598151237765e-06,1.422807780097375e-05,6.123836551718186e-05,6.854367827095831e-07,0.00010986029927997727,1.8388912370103835e-05,4.266729962916714e-06,4.703990924732737e-06,3.740155406841807e-06,3.420338702778759e-07,9.338352057402572e-05,6.7331702676265e-05,4.84435758731018e-05,2.8292872331743918e-05,0.0002562022256914151,0.0013636228789169584,5.892997728956257e-06,1.6583455374947841e-06,2.760085446229155e-05,6.025726010794932e-06,6.2550738421866075e-06,2.2295356694168945e-07,7.634618453773575e-07,5.7187356238853705e-08,5.834488805592961e-07,1.963537574788103e-06,6.10200759603952e-06,0.00019442458905447635,0.00014306999104746537,1.2241153393115956e-06,1.964742415654388e-06,1.8327857255518867e-06,3.587458064880033e-06,1.6208996186083963e-05,0.0001945210474502552,6.595489767546446e-05,4.695056618530629e-05,0.00011519401597392213,2.438178709872349e-07,1.9543391797573578e-07,8.756280195887104e-07,9.032561191077295e-07,0.000997121858358941,3.875158047266091e-06,5.231372977470565e-05,6.072385947785176e-08,1.790082875447848e-06,0.0003572561946467321,9.011076988456332e-07,1.9222928908771073e-05,2.1289877468766022e-05,2.820517778166322e-05,3.2354420272903544e-05,1.027387358496311e-06,5.301478483913769e-07,1.587091815628996e-06,2.991058563752584e-07,1.9254501355111248e-06,7.51063275092497e-08,1.2592773656643808e-06,5.850097108229505e-07,0.9941775355171718,6.530364796094253e-05,2.3849891187469756e-05,1.0984787182905522e-06,2.474603156288476e-07,1.5015422652400775e-05,1.4057802407650318e-05,7.707196382885982e-06,5.733727331850282e-06,3.6522812857841263e-07,4.590706499705535e-07,1.1686128086401323e-05,8.915227097847053e-06,1.9767820500909883e-05,1.5395131065152405e-05,2.381868974892762e-06,4.754147701044464e-08,1.12643920759459e-05,4.823317984979664e-08,0.00022177667033738936
1035,3.698018335334022e-10,2.4321713961750972e-08,2.1106609961655787e-11,7.684124576456702e-09,1.5185005730760782e-08,4.739592377157925e-06,8.630543188135641e-13,1.5910502543228515e-10,1.6333103480907626e-12,5.642393253341599e-09,7.49359161052901e-06,7.612808438479045e-12,1.8808843995161035e-09,1.1244083893250054e-08,2.3177105503303485e-07,4.959085796995208e-09,4.658601247198471e-06,1.0464641922816192e-14,7.422638649728042e-08,3.978041875398361e-10,1.2307667286958091e-09,1.2976304741049738e-05,4.776734042035212e-07,1.5282810225836713e-11,7.511074209178397e-10,6.581279385699036e-08,0.00024181534132505865,3.000385581438577e-09,9.491977494901493e-08,1.7865625611905184e-09,9.041438293245686e-14,2.1704784157480785e-08,6.619611034853417e-10,3.003004000276439e-08,1.6322567905305266e-11,9.459130062067785e-07,1.058071613315149e-10,1.6119574695439003e-15,1.7254237611866814e-09,2.425740799033441e-13,1.921352590501535e-12,4.8209594365803115e-09,1.8765664923793458e-08,8.019174733397147e-11,1.0791400377413558e-08,5.994076734877092e-13,0.0003699797044633542,3.628322683183127e-15,5.116163688507594e-11,1.3235077547261506e-06,1.3871474404412763e-09,9.057525031889261e-05,2.8718062234577487e-12,1.1861734122542516e-05,3.478971686372e-07,1.8143661190062278e-05,0.9983930844167715,7.187178784309819e-14,1.4970128744369884e-16,3.318158201875913e-11,7.581942365090206e-10,2.7009389623467027e-08,1.9160194284107513e-08,6.70065545771813e-08,3.50909270438968e-05,2.050660764506359e-08,2.640526380066982e-07,3.766101939724094e-13,1.5064979488162607e-08,1.252019334922298e-07,1.4531196878355623e-08,1.9528982057893114e-08,1.772889111070152e-06,2.8541789814750845e-11,4.508727331245123e-05,1.1717677838764034e-05,3.822057499733658e-11,1.6513482032986673e-05,2.406119908990847e-05,7.300841762345131e-10,6.354206832069677e-08,7.758051744164214e-15,1.208287007305856e-13,4.638094895305202e-06,2.1742001122622907e-09,4.935038279633823e-13,5.94126456636679e-10,7.701156144121117e-10,0.0006982041547745304,2.9311382669985226e-13,3.703463522197686e-11,9.692183417598157e-09,5.52714665377371e-10,1.2016848370661868e-09,1.0383734756293169e-11,1.2546031696935536e-11,6.483059426374112e-12,3.1485793875623224e-06,5.475146965571071e-08
1038,1.177377482291691e-05,3.1669614391122604e-07,0.0006624919601168344,0.013994410344493814,7.373406236842513e-09,1.7155520006881143e-05,1.085274074980585e-05,1.0006444514856316e-09,1.9805765310984203e-08,3.994579098946363e-08,6.887010417999216e-10,1.5994414372150667e-09,8.7636077652231e-08,1.5565820221237999e-12,1.5809402199535166e-08,2.912802206706288e-07,1.3148294147599502e-08,8.282564764319768e-07,4.323320448653793e-08,5.049025766691149e-05,2.7121995939346616e-06,2.3227366018568406e-08,1.0499860798032045e-10,2.0559274635949622e-10,2.281140345901787e-06,1.105517845398636e-09,6.405341530470167e-07,1.2388090700066658e-05,4.740774752564025e-09,7.128239868511235e-12,9.601557785874247e-08,2.2158066699388577e-08,5.4281244273222144e-08,7.233318478944075e-10,2.7279871876006267e-08,7.92694680732905e-09,8.162823009010656e-06,3.3188975317621036e-06,1.590190710620585e-05,2.7215990463746664e-06,4.773062966902263e-06,0.0001638655820589363,2.4606599367127574e-06,2.3313378653744097e-05,3.42251881771689e-09,2.9858079119325903e-06,2.1573834949137994e-10,1.410046552243884e-07,1.4251381951111628e-09,2.8864614789402307e-10,0.0007107161619352611,3.503573836165228e-07,2.897089561362116e-10,4.594551471212926e-10,1.7897105113087431e-07,4.305403321311152e-07,1.4890451454147638e-07,2.045730419569956e-06,9.524177025429893e-05,0.0003703447015128313,6.939769004078211e-07,1.3244142263978291e-08,3.5072261032284017e-09,4.778661015851583e-05,1.5319709819369787e-11,2.0864806749567778e-06,2.7658450466576e-10,4.20350045012957e-09,1.1717707171651446e-05,7.644050365074317e-07,6.573212090602929e-11,2.7180788518719396e-07,1.2063755595603382e-08,5.3987021992684394e-08,3.81991267956116e-12,1.8765683893567147e-07,0.9826405092415663,4.544531646890497e-08,8.548618769075395e-09,9.621966736222226e-08,2.2354425499311071e-10,4.193268577154454e-08,1.7492254218822606e-05,1.2830113672575869e-08,2.1127617092734445e-06,8.153845738674953e-06,6.365285147626626e-07,0.0008057556836275835,1.708434750888017e-11,1.0406737723039542e-05,1.8066832964355262e-07,2.7160288909424645e-08,8.255807769287924e-11,2.0735110224965047e-12,0.00027602512401675406,3.118797504577019e-07,1.1110893952097145e-07,2.1796381403612727e-07,4.895265191561743e-08
1043,0.00013257992981437978,3.177278269619137e-07,5.4895936506293136e-08,5.735360682750965e-07,1.1963136736895021e-05,2.861466059121029e-07,5.2097955679538055e-08,3.837458262829326e-07,9.473655693485642e-07,2.1975663240635158e-07,0.0012569008717891587,0.000114502749979366,6.150889700205541e-08,3.7433570340041534e-08,1.6063762314457084e-06,3.0111005303250007e-08,0.0002563813689486029,3.760457644412197e-09,0.0001880384146838414,1.4361353686873703e-08,2.572000902411097e-06,1.668578080513854e-08,1.0341508700901876e-08,6.652870269299298e-09,2.2126498603177754e-07,7.179591045648264e-09,1.9018407608284717e-05,2.721110060862981e-09,4.1714787678253544e-07,1.2988673225845213e-08,4.292942606044375e-09,2.2068616429292878e-07,1.0179862727808982e-07,2.452774876236783e-07,2.337037469040026e-10,2.2223430969983197e-06,1.0549963276519623e-08,1.3746944545753068e-10,1.3611112121466727e-07,2.199330693328546e-12,2.653686735889386e-09,6.300372457393528e-10,2.192891781513828e-09,2.8380876236133248e-06,2.3540163871331015e-07,7.651669327729668e-09,1.3353831629687565e-06,1.201684581834667e-09,8.538563108050132e-06,0.997595167851536,3.593632180216544e-10,3.057164409822552e-08,9.043516721414919e-10,3.194687730045117e-07,8.231251391055376e-08,7.041949714367416e-07,6.712820373037674e-07,3.930576758772689e-10,2.0858386720733937e-08,1.155115006190105e-08,1.8016733763634497e-07,5.759278905445809e-07,4.3318076663527094e-07,2.9612379250252805e-07,2.200035739436901e-08,7.752192600443666e-08,3.8603006972749746e-10,4.965591521413075e-09,3.0832835223498364e-06,3.9994920522098214e-05,2.059346679721167e-07,1.5977052536441814e-05,4.618286176307439e-09,0.0001393164377043384,4.989120690921893e-07,5.500425430046149e-07,1.280896337987102e-07,3.569608652341161e-07,3.292843417294327e-08,7.569653038713894e-08,2.4161606840373925e-07,6.775011546545452e-11,5.292358981841856e-10,3.0977241526844786e-08,4.498124261578072e-07,1.0625382563017628e-06,1.4673225161718177e-06,3.4117772748503985e-09,3.1580176589003007e-08,8.041314536681946e-05,1.415331581044666e-06,2.993685552846713e-07,5.970763257682771e-05,3.179107832790353e-05,1.1928516221975104e-05,9.05549869984514e-06,1.2540096442256015e-08,1.3287278147780159e-08,1.0696197934332014e-07
1044,4.1465258203147224e-08,3.856896782628384e-06,7.697695700629599e-11,8.43084244690819e-09,5.807686809805363e-09,1.3012034567471894e-10,1.533636080584653e-08,1.6834981338589376e-07,2.236717623250862e-07,3.290462309126026e-07,1.1705332536182879e-09,7.220901349522825e-06,4.163774491302779e-06,3.6379404530351964e-06,1.1288828407541834e-06,3.057452889677924e-09,1.4221232919165082e-09,1.079078099638841e-07,5.130921808598748e-10,4.5062707202426995e-07,5.163553833196345e-07,1.8790380302030467e-11,1.3614843160701896e-09,1.5682083514875805e-11,2.1148238010606667e-09,1.4520137903638664e-09,3.319671667548446e-06,3.933548198350854e-12,6.832454383653278e-10,9.137997785533092e-11,2.856955657249296e-12,7.64230533063688e-12,8.698923944643056e-11,1.2924957951370655e-08,3.10564939405841e-11,5.850832721507464e-10,4.062244077914201e-09,1.2083714840347625e-11,9.934554794480118e-09,2.613619380860646e-12,1.9560515284917862e-11,0.00021387875320771904,2.0493555779358483e-11,2.3318445605829776e-09,1.3934618941345193e-11,3.4909770302051707e-10,5.6000889358978146e-09,0.00039826704942953734,0.9993375004935086,3.6778068996183994e-07,2.1604373390968226e-08,2.988481870766519e-11,3.3309479758913146e-08,8.677808134497799e-06,7.485532735680602e-08,2.0513366753151624e-08,4.670898134642465e-10,3.493189567816791e-11,1.5857483401798773e-10,4.70071651886819e-10,6.396684152198096e-09,2.8297566970112986e-10,1.4573338773204393e-09,4.418838579842204e-09,1.1709228579095965e-11,5.001811516554039e-09,1.0053407844957628e-11,2.8272053989544618e-11,1.5997388767269518e-11,5.0408776706893295e-11,1.7839950274027483e-10,3.0393346493891414e-10,5.241541147971655e-12,1.2865826661810256e-09,7.261177483876877e-09,3.5886460964548793e-09,6.532033785505533e-12,8.430525805495477e-11,1.5936989989484924e-09,1.832650266507608e-06,1.12663902044717e-08,3.464089044888155e-13,1.6053740170122168e-11,3.1848290763020747e-09,7.770359271023461e-10,6.186573742141819e-07,4.5527513981446625e-09,3.573055202874172e-09,8.1097690237794e-11,2.0728162552102597e-08,1.4401936684149546e-10,1.6101382412116515e-06,7.489676764690415e-10,1.3780817232540403e-08,2.2115500592936533e-08,5.229291505299273e-06,9.882969056118808e-10,7.659741528962537e-10,6.508066082839489e-06
